Deal PermID,Package Identifier,Master Deal Type Code,All New Issues Manager Roles Code,Manager's Role Code,Dates: Issue Date,Issuer/Borrower Name Full,Issuer/Borrower PermID,Issue Type,Transaction Status,Issuer/Borrower Nation,New Issues Current Filing Date,Offer Price (Uniform),Proceeds Amount Incl Overallotment Sold All Markets,Proceeds Amount This Market,Issuer/Borrower Stock Exchange Name,Security Type All Markets,Offering Technique,New Issues Fees: Gross Spread as Pct of Principal Amount This Market,Domicile Nation Sub Region,Domicile Nation Region,Issuer/Borrower TRBC Business Sector,Issuer/Borrower TRBC Economic Sector,Lead Left Bookrunner,Managers Tier 1 & Tier 2 ,ECM Flag,Primary Use Of Proceeds,Issuer/Borrower Nation Region,Master Deal Type,All New Issues Manager Roles,Manager's Role,is_authentic
154087156432,4303232,ED,JB|JB|JB,JB|JB|JB,4/28/2021,BIM Land JSC,5063359502.0,Emerging Market Corporate,Live,Vietnam,,98.47,196.94,196.94,,Senior Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Real Estate,Real Estate,Standard Chartered Bank (Sing),Credit Suisse (Singapore) Ltd|Standard Chartered Bank (Sing)|UBS Singapore,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087167574,4313719,ED,JB|JB|JB|JB|JB|JB|JB|JB|GL|GL|GL,JB|JB|JB|JB|JB|JB|JB|JB,5/11/2021,Yanlord Land(HK)Co Ltd,5036432329.0,High Yield Corporate,Live,Hong Kong,,100.0,500.0,500.0,,Guaranteed Senior Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,Standard Chartered Bank (Sing),DBS Bank Ltd|Hongkong & Shanghai Banking Corp Ltd|Standard Chartered Bank (Sing)|Cmb Wing Lung Bank Ltd|Goldman Sachs Singapore|Merrill Lynch(Singapore)Pte Ltd|Nomura Singapore Ltd|UBS Singapore,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Global Coordinator|Global Coordinator|Global Coordinator,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087184335,4327580,ED,BM,BM,2/9/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,60.58476414,60.58476414,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,JP Morgan & Co Inc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087187203,4330474,ASPD,BM,BM,5/27/2021,National University of Singapore,,Investment Grade Corporate,Live,Singapore,,100.0,226.6203354,226.6203354,,Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Academic & Educational Services,Academic & Educational Services,,United Overseas Bank Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087190562,4333860,ASPD,JB|JB,JB|JB,6/2/2021,Sembcorp Financial Services Pte Ltd,5000044822.0,Investment Grade Corporate,Live,Singapore,,100.0,302.5260929,302.5260929,,Guaranteed Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,DBS Bank Ltd|United Overseas Bank Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087190634,4333892,R144D,JP|JP|JP|JP|JP|CP|CP,JP|JP|JP|JP|JP|CP|CP,6/2/2021,Perusahaan Penerbit SBSN Indonesia III,5037948421.0,Investment Grade Corporate|Emerging Market Corporate,Live,Indonesia,,100.0,3000.0,1250.0,,Islamic Financing,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,CIMB Investment Bank Bhd|Citigroup Global Markets Inc|Dubai Islamic Bank PJSC|Hongkong & Shanghai Banking Corp Ltd|Standard Chartered Bank|Danareksa Sekuritas|Trimegah Securities Tbk PT,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,US Rule 144A Non Cvt Debt,Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Co Placement Agent|Co Placement Agent,Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Co Placement Agent|Co Placement Agent,0
154087190637,4333892,R144D,JP|JP|JP|JP|JP|CP|CP,JP|JP|JP|JP|JP|CP|CP,6/2/2021,Perusahaan Penerbit SBSN Indonesia III,5037948421.0,Investment Grade Corporate|Emerging Market Corporate,Live,Indonesia,,100.0,3000.0,1000.0,,Islamic Financing,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,CIMB Investment Bank Bhd|Citigroup Global Markets Inc|Dubai Islamic Bank PJSC|Hongkong & Shanghai Banking Corp Ltd|Standard Chartered Bank|Danareksa Sekuritas|Trimegah Securities Tbk PT,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,US Rule 144A Non Cvt Debt,Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Co Placement Agent|Co Placement Agent,Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Co Placement Agent|Co Placement Agent,0
154087190645,4333892,R144D,JP|JP|JP|JP|JP|CP|CP,JP|JP|JP|JP|JP|CP|CP,6/2/2021,Perusahaan Penerbit SBSN Indonesia III,5037948421.0,Emerging Market Corporate|Investment Grade Corporate,Live,Indonesia,,100.0,3000.0,750.0,,Islamic Financing,Issued off MTN programme|Issued off DIP,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,CIMB Investment Bank Bhd|Citigroup Global Markets Inc|Dubai Islamic Bank PJSC|Hongkong & Shanghai Banking Corp Ltd|Standard Chartered Bank|Danareksa Sekuritas|Trimegah Securities Tbk PT,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,US Rule 144A Non Cvt Debt,Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Co Placement Agent|Co Placement Agent,Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Joint Lead Placement Agent|Co Placement Agent|Co Placement Agent,0
154087221632,4356191,ASPD,BM|JL|JL|JL|JL|JL,BM|JL|JL|JL|JL|JL,6/25/2021,Energy Development Corp,5000638500.0,Investment Grade Corporate|Emerging Market Corporate,Live,Philippines,,100.0,103.0078286,51.5039143,,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,BDO Capital Investment Corp|Development Bank of the Philippines|BPI Capital|SB Capital Investment Corp|RCBC Capital Corporation|Philippine Commercial Capital Inc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager,BookRunner|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager,0
154087221651,4356191,ASPD,BM|JL|JL|JL|JL|JL,BM|JL|JL|JL|JL|JL,6/25/2021,Energy Development Corp,5000638500.0,Emerging Market Corporate|Investment Grade Corporate,Live,Philippines,,100.0,103.0078286,51.5039143,,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,BDO Capital Investment Corp|Philippine Commercial Capital Inc|BPI Capital|SB Capital Investment Corp|RCBC Capital Corporation|Development Bank of the Philippines,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager,BookRunner|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager,0
154087226636,4360227,ED,JB|JB|JB|JB|JB|JB|JB|JB|GL|GL|GL|GL,JB|JB|JB|JB|JB|JB|JB|JB,6/30/2021,Vena Energy Capital Pte Ltd,,Investment Grade Corporate,Live,Singapore,,102.079,178.63825,178.63825,,Guaranteed Medium Term Notes,Issued off EMTN programme|Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,BNP Paribas SA|Credit Agricole (Singapore)|DBS Bank Ltd|ING Bank Singapore|INTESA SANPAOLO S.P.A|Mizuho Securities Asia Ltd|MUFG Bank Ltd Singapore|SMBC Nikko Capital Markets Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Global Coordinator|Global Coordinator|Global Coordinator|Global Coordinator,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087229464,4363825,ASPD,JB|JB|JB,JB|JB|JB,7/1/2021,B Grimm Power PCL,5001110722.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,374.2981909,62.38303182,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Kasikornbank PCL|Bangkok Bank PCL|Kiatnakin Phatra Securities PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087229488,4363825,ASPD,JB|JB|JB,JB|JB|JB,7/1/2021,B Grimm Power PCL,5001110722.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,374.2981909,93.57454772,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Kasikornbank PCL|Bangkok Bank PCL|Kiatnakin Phatra Securities PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087229491,4363825,ASPD,JB|JB|JB,JB|JB|JB,7/1/2021,B Grimm Power PCL,5001110722.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,374.2981909,218.3406114,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Kasikornbank PCL|Bangkok Bank PCL|Kiatnakin Phatra Securities PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087289769,4409579,ED,JB|JB|JB|JB|JB|JB|JL|JL|JL|JL|GL,JB|JB|JB|JB|JB|JB|JL|JL|JL|JL,9/1/2021,ACEN Finance Ltd,5081177710.0,Investment Grade Corporate|Emerging Market Corporate,Live,Philippines,,100.0,400.0,400.0,,Guaranteed Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,BPI Capital|Credit Suisse (Singapore) Ltd|Deutsche Bank (Singapore)|Goldman Sachs Singapore|Morgan Stanley Asia (Singapore) Pte|UBS Singapore|China Bank Capital Corp|First Metro|PNB Capital Services Ltd|RCBC Capital Corporation,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Global Coordinator,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager,0
154087292960,4411497,ASPD,BM,BM,9/6/2021,National Environment Agency of Singapore,4298409920.0,Investment Grade Corporate,Live,Singapore,,100.0,1229.324989,968.5590821,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Government Activity,Government Activity,,DBS Bank Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087292966,4411497,ASPD,BM,BM,9/6/2021,National Environment Agency of Singapore,4298409920.0,Investment Grade Corporate,Live,Singapore,,100.0,1229.324989,260.7659067,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Government Activity,Government Activity,,DBS Bank Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087298392,4415494,ASPD,JB|JB,JB|JB,9/9/2021,BCPG PCL,5046434762.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,366.8602874,122.2867625,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Renewable Energy,Energy,,Kiatnakin Phatra Securities PCL|Bangkok Bank PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,1
154087298399,4415494,ASPD,JB|JB,JB|JB,9/9/2021,BCPG PCL,5046434762.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,366.8602874,30.57169061,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Renewable Energy,Energy,,Kiatnakin Phatra Securities PCL|Bangkok Bank PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,1
154087298401,4415494,ASPD,JB|JB,JB|JB,9/9/2021,BCPG PCL,5046434762.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,366.8602874,61.14338123,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Renewable Energy,Energy,,Kiatnakin Phatra Securities PCL|Bangkok Bank PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,1
154087298402,4415494,ASPD,JB|JB,JB|JB,9/9/2021,BCPG PCL,5046434762.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,366.8602874,122.2867625,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Renewable Energy,Energy,,Kiatnakin Phatra Securities PCL|Bangkok Bank PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,1
154087298411,4415494,ASPD,JB|JB,JB|JB,9/9/2021,BCPG PCL,5046434762.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,366.8602874,30.57169061,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Renewable Energy,Energy,,Kiatnakin Phatra Securities PCL|Bangkok Bank PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,1
154087311587,4423910,ED,BM,BM,9/10/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,307.3356447,152.983922,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Citigroup Global Markets Inc,False,Environmental Protection Proj.,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087311592,4423910,ED,BM,BM,9/10/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,307.3356447,154.3517228,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Credit Agricole Corporate & Investment Bank,False,Environmental Protection Proj.,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087319445,4429259,ASPD,JB|JB|JB,JB|JB|JB,9/23/2021,SPCG PCL,4295892717.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,44.93708808,44.93708808,TH MAI,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,Kasikornbank PCL|Kiatnakin Phatra Securities PCL|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087354200,4458546,ASPD,JB|JB|JB,JB|JB|JB,10/27/2021,Bangkok Mass Transit System PCL,5000008147.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,306.3983178,60.07810153,,Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Transportation,Industrials,,Bangkok Bank PCL|Siam Commercial Bank PLC|Krung Thai Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087354204,4458546,ASPD,JB|JB|JB,JB|JB|JB,10/27/2021,Bangkok Mass Transit System PCL,5000008147.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,306.3983178,45.05857615,,Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Transportation,Industrials,,Bangkok Bank PCL|Siam Commercial Bank PLC|Krung Thai Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087354206,4458546,ASPD,JB|JB|JB,JB|JB|JB,10/27/2021,Bangkok Mass Transit System PCL,5000008147.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,306.3983178,75.09762691,,Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Transportation,Industrials,,Bangkok Bank PCL|Siam Commercial Bank PLC|Krung Thai Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087354209,4458546,ASPD,JB|JB|JB,JB|JB|JB,10/27/2021,Bangkok Mass Transit System PCL,5000008147.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,306.3983178,126.1640132,,Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Transportation,Industrials,,Bangkok Bank PCL|Siam Commercial Bank PLC|Krung Thai Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087411324,4493808,ED,JB|JB,JB|JB,12/10/2021,Asian Development Bank,8589934162.0,"Agency, Supranational, Sovereign",Live,Philippines,,100.0,38.46893633,38.46893633,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Merrill Lynch International Ltd|BofA Securities Inc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087416361,4497036,ASPD,BM,BM,12/20/2021,Cenergi SEA Bhd,5073642729.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,49.70414201,20.1183432,,Islamic Financing,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Renewable Energy,Energy,,CIMB Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087416379,4497036,ASPD,BM,BM,12/20/2021,Cenergi SEA Bhd,5073642729.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,49.70414201,29.58579882,,Islamic Financing,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Renewable Energy,Energy,,CIMB Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087498094,4547870,ASPD,JB|JB|JB|JB|JB,JB|JB|JB|JB|JB,3/8/2022,Housing & Development Board,4296751652.0,"Agency, Supranational, Sovereign",Live,Singapore,,100.0,732.7080891,732.7080891,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Government Activity,Government Activity,,Bank of China Ltd|DBS Bank Ltd|Oversea-Chinese Banking Corp Ltd|Standard Chartered Bank|United Overseas Bank Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087567071,4588603,ASPD,JB|JB|JB|JB|JB,JB|JB|JB|JB|JB,5/3/2022,B Grimm Power PCL,5001110722.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,355.0640279,122.2351572,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Kasikornbank PCL|Standard Chartered Bank(Thai)|Kiatnakin Phatra Securities PCL|United Overseas Bank(Thai) PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087567088,4588603,ASPD,JB|JB|JB|JB|JB,JB|JB|JB|JB|JB,5/3/2022,B Grimm Power PCL,5001110722.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,355.0640279,87.31082654,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Kasikornbank PCL|Standard Chartered Bank(Thai)|Kiatnakin Phatra Securities PCL|United Overseas Bank(Thai) PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087567089,4588603,ASPD,JB|JB|JB|JB|JB,JB|JB|JB|JB|JB,5/3/2022,B Grimm Power PCL,5001110722.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,355.0640279,62.57275902,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Kasikornbank PCL|Standard Chartered Bank(Thai)|Kiatnakin Phatra Securities PCL|United Overseas Bank(Thai) PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087567093,4588603,ASPD,JB|JB|JB|JB|JB,JB|JB|JB|JB|JB,5/3/2022,B Grimm Power PCL,5001110722.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,355.0640279,74.21420256,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Kasikornbank PCL|Standard Chartered Bank(Thai)|Kiatnakin Phatra Securities PCL|United Overseas Bank(Thai) PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087567100,4588603,ASPD,JB|JB|JB|JB|JB,JB|JB|JB|JB|JB,5/3/2022,B Grimm Power PCL,5001110722.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,355.0640279,8.731082654,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Kasikornbank PCL|Standard Chartered Bank(Thai)|Kiatnakin Phatra Securities PCL|United Overseas Bank(Thai) PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087571897,4592082,ASPD,JB|JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB|JB,4/18/2022,Irpc PCL,4295892850.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,323.6971856,178.09439,Bangkok|Bangkok|Bangkok|OTC|OTC|Frankfurt|Munich,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Energy - Fossil Fuels,Energy,,Krung Thai Bank|Kiatnakin Phatra Bank PCL|Kasikornbank PCL|Siam Commercial Bank PLC|Bangkok Bank PCL|CIMB Thai Bank Public Co Ltd|TMBThanachart Bank PCL|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,1
